heart_rate,spo2,label
42.5,90.29,Danger
40.6,85.12,Danger
66.0,95.38,Normal
78.4,92.37,Warning
57.3,98.18,Warning
124.9,95.68,Danger
66.0,97.28,Normal
57.9,79.46,Danger
161.2,89.49,Danger
20.2,85.81,Danger
70.0,95.91,Normal
71.0,97.37,Normal
67.0,96.84,Normal
52.8,81.09,Danger
66.0,96.66,Normal
148.9,92.83,Danger
165.6,98.3,Danger
116.1,89.86,Danger
110.6,99.71,Warning
46.5,82.88,Danger
169.2,97.76,Danger
28.2,92.45,Danger
52.8,97.55,Warning
70.0,99.31,Normal
78.8,91.75,Warning
105.7,99.34,Warning
85.3,92.18,Warning
112.8,99.53,Warning
63.0,98.65,Normal
104.4,97.64,Warning
85.6,92.86,Warning
98.0,99.58,Normal
69.0,96.05,Normal
60.2,90.83,Warning
122.4,70.32,Danger
69.0,98.2,Normal
114.0,74.45,Danger
103.9,74.78,Danger
91.0,99.08,Normal
127.5,80.86,Danger
95.6,92.23,Warning
90.0,95.55,Normal
85.0,97.41,Normal
74.1,90.41,Warning
177.3,86.72,Danger
131.8,81.2,Danger
103.7,95.71,Warning
97.5,91.59,Warning
32.7,80.21,Danger
78.6,94.55,Warning
69.0,91.34,Warning
76.0,95.85,Normal
53.9,99.4,Warning
52.0,97.65,Warning
54.2,99.68,Warning
43.2,86.97,Danger
47.3,82.02,Danger
27.7,90.12,Danger
69.3,75.0,Danger
39.2,90.48,Danger
105.8,99.04,Warning
56.9,96.54,Warning
84.3,92.57,Warning
58.8,95.41,Warning
72.0,95.47,Normal
94.0,98.68,Normal
99.7,91.87,Warning
68.9,75.49,Danger
75.9,89.68,Danger
151.2,99.07,Danger
113.1,99.52,Warning
75.0,96.39,Normal
65.2,92.58,Warning
93.0,96.64,Normal
76.0,96.08,Normal
24.6,89.28,Danger
69.2,72.82,Danger
99.0,99.07,Normal
106.2,71.33,Danger
88.0,96.63,Normal
125.9,82.7,Danger
48.8,97.05,Danger
56.8,97.42,Warning
79.0,97.4,Normal
77.8,82.09,Danger
57.5,97.95,Warning
30.5,86.65,Danger
29.3,85.85,Danger
103.9,99.35,Warning
118.9,96.57,Warning
148.2,80.99,Danger
33.4,93.19,Danger
56.2,80.97,Danger
72.0,97.37,Normal
41.5,99.73,Danger
148.9,83.62,Danger
43.0,98.64,Danger
73.0,95.02,Normal
64.6,91.37,Warning
126.0,87.49,Danger
86.1,94.16,Warning
72.3,93.2,Warning
87.0,98.56,Normal
104.9,99.8,Warning
22.4,97.06,Danger
166.1,93.26,Danger
32.5,83.95,Danger
57.9,97.8,Warning
69.0,96.92,Normal
53.8,95.59,Warning
113.6,98.24,Warning
161.4,84.61,Danger
61.0,95.18,Normal
93.0,97.88,Normal
74.9,92.83,Warning
83.0,96.92,Normal
65.5,94.25,Warning
67.0,97.52,Normal
60.0,99.5,Normal
101.0,96.76,Warning
129.3,92.19,Danger
98.0,97.56,Normal
68.7,91.13,Warning
22.2,83.12,Danger
175.4,83.84,Danger
71.0,97.08,Normal
109.0,96.27,Warning
103.6,98.52,Warning
35.2,97.33,Danger
53.8,84.08,Danger
72.0,99.06,Normal
43.7,91.0,Danger
95.0,98.97,Normal
104.8,78.52,Danger
105.1,79.87,Danger
77.0,97.43,Normal
29.0,86.55,Danger
67.0,97.69,Normal
57.5,95.15,Warning
101.4,98.95,Warning
104.2,87.07,Danger
95.9,72.99,Danger
91.7,84.2,Danger
52.9,85.69,Danger
101.8,96.03,Warning
116.9,96.53,Warning
99.7,73.41,Danger
114.2,99.01,Warning
75.0,97.68,Normal
115.6,96.68,Warning
85.0,96.59,Normal
97.1,91.91,Warning
53.2,96.47,Warning
106.7,99.03,Warning
160.0,93.42,Danger
157.4,82.0,Danger
41.9,82.86,Danger
56.3,95.5,Warning
112.8,95.36,Warning
91.0,95.75,Normal
71.0,99.26,Normal
135.9,96.29,Danger
127.3,84.61,Danger
114.6,98.21,Warning
115.1,72.91,Danger
136.4,91.46,Danger
117.3,97.26,Warning
38.8,94.67,Danger
64.7,91.81,Warning
67.0,99.58,Normal
160.4,85.99,Danger
68.0,96.32,Normal
54.9,96.63,Warning
119.9,72.02,Danger
56.5,96.64,Warning
89.0,79.59,Danger
58.4,99.36,Warning
88.2,84.67,Danger
24.0,85.34,Danger
60.0,98.0,Normal
66.5,90.51,Warning
89.4,90.63,Warning
89.0,98.0,Normal
74.7,93.88,Warning
62.0,95.09,Normal
45.8,94.04,Danger
94.0,99.75,Normal
55.5,97.1,Warning
131.3,88.04,Danger
83.5,93.24,Warning
176.2,85.95,Danger
54.1,96.17,Warning
51.5,98.54,Warning
67.7,75.52,Danger
67.4,91.18,Warning
86.0,95.49,Normal
29.0,92.27,Danger
87.0,95.51,Normal
34.0,80.7,Danger
110.5,97.59,Warning
29.9,82.99,Danger
107.4,98.1,Warning
121.1,84.18,Danger
39.6,85.97,Danger
66.0,75.13,Danger
69.6,94.24,Warning
75.0,92.13,Warning
58.5,97.47,Warning
26.5,92.15,Danger
64.3,80.93,Danger
62.0,98.82,Normal
173.4,97.48,Danger
94.5,91.44,Warning
59.0,98.25,Warning
65.7,90.59,Warning
168.9,89.14,Danger
53.8,99.19,Warning
44.3,98.18,Danger
98.6,91.91,Warning
118.9,96.31,Warning
89.0,92.91,Warning
99.0,96.86,Normal
60.0,95.82,Normal
132.6,98.93,Danger
88.0,98.35,Normal
88.0,96.2,Normal
21.8,98.49,Danger
170.0,95.54,Danger
101.0,95.04,Warning
52.2,97.18,Warning
163.6,96.5,Danger
46.1,88.62,Danger
95.0,95.16,Normal
97.0,97.18,Normal
96.0,98.85,Normal
78.2,84.71,Danger
70.0,95.76,Normal
63.0,97.96,Normal
51.7,96.83,Warning
111.2,95.69,Warning
62.0,98.75,Normal
93.0,97.95,Normal
73.1,93.9,Warning
97.0,95.33,Normal
72.0,96.15,Normal
70.0,97.95,Normal
97.2,83.75,Danger
93.4,90.8,Warning
55.4,96.74,Warning
43.7,87.84,Danger
65.7,91.38,Warning
115.4,99.68,Warning
96.0,99.74,Normal
111.4,99.64,Warning
158.8,81.29,Danger
114.3,84.28,Danger
112.8,98.73,Warning
71.0,97.53,Normal
94.3,94.71,Warning
62.0,91.6,Warning
76.0,97.93,Normal
73.0,96.23,Normal
125.4,86.04,Danger
157.3,95.54,Danger
54.5,95.33,Warning
98.0,95.55,Normal
58.7,95.15,Warning
65.0,98.16,Normal
26.6,99.13,Danger
53.3,96.0,Warning
73.0,99.91,Normal
23.7,85.11,Danger
104.1,99.11,Warning
51.2,87.79,Danger
102.4,75.8,Danger
55.5,97.86,Warning
135.3,81.72,Danger
134.6,87.27,Danger
107.4,96.0,Warning
76.0,95.8,Normal
84.3,90.54,Warning
95.0,98.74,Normal
54.4,98.96,Warning
101.2,96.63,Warning
122.9,84.85,Danger
58.4,97.72,Warning
37.3,92.92,Danger
54.3,96.38,Warning
115.1,79.18,Danger
64.0,99.0,Normal
106.1,96.05,Warning
121.2,85.64,Danger
89.3,86.71,Danger
56.6,97.61,Warning
20.5,95.69,Danger
34.5,82.35,Danger
91.7,91.94,Warning
68.7,88.66,Danger
95.1,91.32,Warning
53.5,96.16,Warning
68.7,91.58,Warning
47.2,83.17,Danger
69.0,96.74,Normal
125.4,84.48,Danger
116.0,99.76,Warning
113.4,97.58,Warning
35.4,97.0,Danger
57.2,95.33,Warning
51.7,96.62,Warning
101.5,76.68,Danger
23.6,82.82,Danger
61.0,98.38,Normal
30.8,91.59,Danger
111.2,97.36,Warning
63.0,95.06,Normal
63.0,98.16,Normal
86.0,99.55,Normal
43.2,99.74,Danger
114.9,95.88,Warning
131.1,96.39,Danger
67.0,95.13,Normal
90.1,76.27,Danger
88.0,98.38,Normal
56.0,95.43,Warning
46.0,80.56,Danger
89.8,90.24,Warning
53.7,95.25,Warning
65.0,99.12,Normal
106.6,98.62,Warning
112.3,86.0,Danger
94.0,98.87,Normal
98.9,88.83,Danger
52.4,98.01,Warning
46.9,87.75,Danger
108.9,95.85,Warning
56.3,98.16,Warning
36.7,89.24,Danger
101.1,95.71,Warning
77.0,98.15,Normal
66.0,99.15,Normal
22.0,81.54,Danger
111.3,97.54,Warning
60.6,86.17,Danger
144.8,82.84,Danger
78.0,97.78,Normal
63.0,98.16,Normal
56.1,97.77,Warning
121.5,83.05,Danger
138.8,92.61,Danger
57.7,99.15,Warning
53.8,95.47,Warning
55.4,98.07,Warning
67.0,96.7,Normal
56.7,95.64,Warning
68.9,91.08,Warning
54.5,96.15,Warning
82.0,95.46,Normal
24.9,91.09,Danger
65.0,97.57,Normal
91.0,96.45,Normal
115.7,97.98,Warning
56.1,96.55,Warning
41.4,94.82,Danger
63.0,99.94,Normal
83.0,97.47,Normal
78.0,98.35,Normal
88.0,98.22,Normal
99.6,93.46,Warning
96.0,97.86,Normal
94.9,73.74,Danger
173.0,81.31,Danger
63.0,97.13,Normal
119.2,88.7,Danger
75.2,77.35,Danger
60.0,96.37,Normal
101.9,89.04,Danger
75.7,91.37,Warning
53.7,95.23,Warning
113.5,98.39,Warning
136.3,99.34,Danger
116.9,95.63,Warning
61.0,97.84,Normal
96.0,98.5,Normal
126.1,84.01,Danger
90.7,70.08,Danger
110.0,95.6,Warning
99.8,89.1,Danger
83.7,90.86,Warning
125.2,74.24,Danger
87.0,98.4,Normal
94.0,95.87,Normal
54.2,97.73,Warning
154.1,81.31,Danger
60.0,95.45,Normal
109.5,95.34,Warning
41.4,91.06,Danger
76.0,99.48,Normal
54.4,95.14,Warning
81.0,96.44,Normal
88.0,95.14,Normal
59.4,83.52,Danger
58.8,97.1,Warning
112.5,99.06,Warning
88.0,99.48,Normal
123.1,87.68,Danger
37.2,98.92,Danger
92.0,95.49,Normal
81.3,92.57,Warning
76.8,93.31,Warning
57.1,95.97,Warning
105.2,97.57,Warning
119.9,82.01,Danger
173.3,89.48,Danger
68.0,96.58,Normal
168.7,92.42,Danger
119.0,97.74,Warning
79.0,96.57,Normal
74.5,90.45,Warning
112.6,73.39,Danger
76.7,93.73,Warning
67.0,94.18,Warning
133.3,99.78,Danger
80.0,95.64,Normal
168.4,80.15,Danger
92.0,98.48,Normal
57.9,95.79,Warning
123.1,98.75,Danger
85.0,98.58,Normal
55.6,98.49,Warning
92.8,71.61,Danger
81.0,96.51,Normal
52.2,96.46,Warning
103.2,99.57,Warning
142.0,85.83,Danger
62.2,91.66,Warning
122.2,83.5,Danger
144.6,88.19,Danger
83.0,99.36,Normal
105.9,83.71,Danger
51.5,96.97,Warning
52.7,96.79,Warning
102.5,95.95,Warning
57.9,95.49,Warning
31.8,83.11,Danger
38.6,87.66,Danger
65.2,91.52,Warning
40.9,93.84,Danger
66.0,95.28,Normal
105.1,97.25,Warning
102.5,75.74,Danger
83.3,91.61,Warning
54.3,97.83,Warning
23.6,81.99,Danger
99.7,93.88,Warning
69.0,95.65,Normal
82.5,85.17,Danger
60.0,99.36,Normal
68.0,98.8,Normal
51.3,98.5,Warning
113.9,75.7,Danger
55.3,81.1,Danger
80.0,97.61,Normal
92.0,95.45,Normal
77.0,88.83,Danger
164.8,89.34,Danger
87.0,70.45,Danger
102.3,99.59,Warning
52.9,96.18,Warning
82.0,92.55,Warning
89.0,98.97,Normal
178.2,84.28,Danger
63.0,98.34,Normal
118.9,99.4,Warning
91.0,95.24,Normal
160.9,91.77,Danger
23.8,80.68,Danger
90.0,98.42,Normal
109.7,98.52,Warning
73.0,96.89,Normal
78.2,85.96,Danger
171.3,88.82,Danger
70.5,92.94,Warning
39.8,80.11,Danger
88.0,99.13,Normal
80.0,97.04,Normal
168.1,84.48,Danger
78.0,98.01,Normal
56.2,95.22,Warning
134.0,95.82,Danger
74.3,92.9,Warning
74.2,78.89,Danger
66.3,91.46,Warning
134.2,91.19,Danger
73.8,94.48,Warning
75.0,96.7,Normal
90.2,79.73,Danger
97.2,84.05,Danger
116.1,97.23,Warning
75.0,95.16,Normal
111.6,97.73,Warning
73.0,97.41,Normal
60.0,95.92,Normal
53.3,96.76,Warning
90.0,99.09,Normal
125.6,90.62,Danger
113.9,96.38,Warning
63.0,98.9,Normal
57.9,95.37,Warning
92.0,95.3,Normal
63.0,97.45,Normal
163.0,90.02,Danger
138.2,93.02,Danger
157.1,83.4,Danger
89.0,97.76,Normal
81.0,97.3,Normal
86.0,96.46,Normal
35.2,95.19,Danger
56.9,96.14,Warning
71.0,95.94,Normal
70.0,84.03,Danger
57.7,99.17,Warning
54.0,96.52,Warning
78.0,99.63,Normal
87.0,96.74,Normal
99.0,99.14,Normal
134.7,87.98,Danger
23.6,80.06,Danger
68.9,92.95,Warning
96.0,97.99,Normal
149.1,87.19,Danger
103.5,95.08,Warning
61.3,91.14,Warning
88.0,99.19,Normal
52.2,96.28,Warning
58.1,95.32,Warning
109.8,98.53,Warning
78.0,99.47,Normal
114.9,99.53,Warning
82.0,95.2,Normal
56.1,95.36,Warning
88.0,95.26,Normal
88.0,98.39,Normal
151.5,81.34,Danger
70.9,93.97,Warning
39.2,97.15,Danger
96.0,99.38,Normal
64.0,97.36,Normal
114.9,97.96,Warning
119.0,99.4,Warning
84.0,97.37,Normal
63.0,98.57,Normal
78.0,99.38,Normal
62.0,96.09,Normal
65.0,97.15,Normal
83.0,96.63,Normal
93.0,97.08,Normal
61.0,96.02,Normal
88.0,98.02,Normal
55.9,96.29,Warning
23.6,82.0,Danger
87.0,98.63,Normal
63.0,97.07,Normal
71.0,99.91,Normal
64.0,96.5,Normal
51.4,98.67,Warning
71.0,98.67,Normal
30.6,89.4,Danger
104.5,78.11,Danger
80.0,96.33,Normal
149.3,94.64,Danger
65.8,93.36,Warning
76.0,95.31,Normal
131.9,96.98,Danger
43.9,84.37,Danger
107.7,96.96,Warning
57.1,99.17,Warning
60.5,91.26,Warning
73.1,71.14,Danger
104.7,97.26,Warning
57.7,81.14,Danger
89.0,95.32,Normal
137.4,91.08,Danger
53.2,82.11,Danger
125.2,74.34,Danger
150.0,84.21,Danger
174.6,88.69,Danger
54.1,96.85,Warning
77.6,90.33,Warning
119.0,71.15,Danger
114.8,95.29,Warning
68.0,98.31,Normal
119.0,95.57,Warning
99.0,95.6,Normal
80.0,97.27,Normal
76.1,81.02,Danger
133.2,94.61,Danger
114.9,97.24,Warning
71.0,99.36,Normal
84.7,92.37,Warning
66.0,95.06,Normal
89.7,91.8,Warning
58.8,96.2,Warning
118.5,95.82,Warning
92.0,97.94,Normal
105.1,99.42,Warning
90.0,96.32,Normal
88.9,94.09,Warning
36.1,99.74,Danger
99.0,99.99,Normal
55.0,97.49,Warning
110.2,95.63,Warning
107.9,98.0,Warning
97.3,92.03,Warning
62.0,96.19,Normal
107.2,96.04,Warning
55.7,96.03,Warning
62.9,94.68,Warning
50.0,76.74,Danger
68.4,91.92,Warning
85.0,97.69,Normal
53.3,95.96,Warning
65.1,90.35,Warning
79.0,99.74,Normal
69.0,95.4,Normal
33.1,98.06,Danger
55.4,99.19,Warning
107.4,70.54,Danger
108.1,99.77,Warning
37.9,85.75,Danger
66.6,78.1,Danger
37.9,93.31,Danger
64.0,99.97,Normal
54.9,81.06,Danger
150.2,90.84,Danger
110.3,99.3,Warning
173.3,85.47,Danger
32.6,83.03,Danger
163.8,98.26,Danger
57.7,96.53,Warning
78.0,98.69,Normal
43.8,88.99,Danger
48.5,92.56,Danger
51.4,97.18,Warning
53.3,99.18,Warning
26.0,96.88,Danger
132.4,80.96,Danger
60.0,99.64,Normal
56.7,96.36,Warning
51.6,96.61,Warning
64.0,97.17,Normal
104.5,98.19,Warning
110.6,72.36,Danger
154.3,82.29,Danger
77.8,94.87,Warning
178.6,98.93,Danger
122.4,89.75,Danger
99.0,98.02,Normal
67.0,96.7,Normal
90.0,95.16,Normal
110.5,97.34,Warning
158.5,82.14,Danger
56.9,97.5,Warning
92.0,99.93,Normal
52.3,95.22,Warning
121.2,81.51,Danger
171.7,83.27,Danger
62.0,93.47,Warning
75.0,97.28,Normal
86.9,90.74,Warning
143.1,83.5,Danger
89.0,99.67,Normal
20.1,91.12,Danger
20.6,92.96,Danger
77.0,95.77,Normal
67.5,94.4,Warning
66.0,97.23,Normal
34.8,93.64,Danger
145.7,89.18,Danger
99.5,70.02,Danger
73.0,98.9,Normal
75.0,98.93,Normal
77.8,92.58,Warning
128.1,85.37,Danger
136.4,81.98,Danger
85.1,93.64,Warning
62.0,95.14,Normal
58.2,97.18,Warning
77.7,93.33,Warning
123.9,92.68,Danger
44.7,87.53,Danger
32.3,89.26,Danger
40.5,96.24,Danger
96.9,90.3,Warning
55.3,82.25,Danger
75.0,98.65,Normal
51.9,95.3,Warning
70.0,99.55,Normal
67.0,95.91,Normal
87.0,98.05,Normal
55.4,99.04,Warning
52.4,99.83,Warning
107.0,98.31,Warning
75.0,99.17,Normal
73.0,95.7,Normal
60.7,92.07,Warning
143.0,94.45,Danger
77.0,96.18,Normal
69.0,97.03,Normal
77.0,96.38,Normal
106.1,70.82,Danger
63.8,79.08,Danger
56.9,98.37,Warning
102.7,99.28,Warning
56.5,96.43,Warning
58.8,98.02,Warning
30.3,83.98,Danger
114.4,96.27,Warning
45.0,90.62,Danger
93.3,94.63,Warning
105.4,96.93,Warning
115.3,86.11,Danger
45.5,82.89,Danger
64.0,96.95,Normal
107.4,98.68,Warning
176.4,90.53,Danger
117.6,97.95,Warning
60.0,99.15,Normal
83.0,97.78,Normal
40.2,82.93,Danger
71.9,85.06,Danger
24.1,95.69,Danger
41.8,88.03,Danger
95.0,96.73,Normal
108.8,99.68,Warning
66.0,99.71,Normal
99.0,99.39,Normal
78.8,92.52,Warning
82.0,97.23,Normal
56.6,96.17,Warning
124.7,98.17,Danger
70.7,91.41,Warning
105.8,96.78,Warning
68.0,99.04,Normal
42.4,94.36,Danger
171.8,92.38,Danger
89.0,97.71,Normal
90.0,98.83,Normal
111.1,97.23,Warning
118.3,95.64,Warning
32.7,95.96,Danger
61.0,94.84,Warning
38.4,97.73,Danger
63.0,98.22,Normal
148.2,99.56,Danger
56.2,81.02,Danger
42.5,99.43,Danger
91.0,96.3,Normal
89.5,93.4,Warning
92.0,99.6,Normal
53.4,95.14,Warning
98.0,96.79,Normal
78.3,92.53,Warning
70.0,99.79,Normal
141.5,90.54,Danger
61.0,95.21,Normal
107.6,99.85,Warning
42.8,91.65,Danger
63.0,99.04,Normal
71.0,99.29,Normal
67.0,96.93,Normal
56.9,97.9,Warning
88.0,98.0,Normal
61.0,98.5,Normal
24.9,90.83,Danger
52.8,95.36,Warning
165.9,98.36,Danger
153.8,98.32,Danger
158.9,82.22,Danger
117.6,96.98,Warning
81.0,99.38,Normal
116.5,95.69,Warning
105.9,99.9,Warning
67.5,74.88,Danger
23.8,99.13,Danger
89.0,96.01,Normal
169.0,94.29,Danger
84.0,99.31,Normal
60.0,98.76,Normal
61.0,99.27,Normal
105.5,99.05,Warning
27.0,93.0,Danger
96.0,97.01,Normal
107.2,98.54,Warning
88.0,98.28,Normal
87.9,84.19,Danger
38.1,88.46,Danger
113.3,98.76,Warning
61.8,76.96,Danger
62.0,91.34,Warning
35.0,97.11,Danger
20.9,89.53,Danger
118.1,95.62,Warning
78.8,92.08,Warning
88.0,95.97,Normal
53.0,97.81,Warning
134.9,86.67,Danger
66.3,76.81,Danger
134.9,94.87,Danger
179.7,98.34,Danger
104.3,71.22,Danger
109.1,97.4,Warning
88.9,71.89,Danger
55.7,96.73,Warning
45.8,87.49,Danger
54.6,79.24,Danger
24.7,97.99,Danger
76.0,95.29,Normal
55.7,95.4,Warning
52.4,97.69,Warning
88.0,99.35,Normal
22.4,94.34,Danger
95.8,94.15,Warning
82.0,97.23,Normal
86.0,95.86,Normal
98.0,95.82,Normal
90.0,96.48,Normal
66.0,98.24,Normal
137.3,95.28,Danger
89.0,98.21,Normal
63.0,99.11,Normal
67.0,97.1,Normal
79.3,87.55,Danger
91.6,91.92,Warning
164.2,98.99,Danger
168.4,89.12,Danger
52.9,97.26,Warning
134.0,90.1,Danger
75.5,90.01,Warning
66.1,90.15,Warning
142.9,80.03,Danger
71.0,97.65,Normal
47.1,98.09,Danger
62.0,70.95,Danger
64.4,84.2,Danger
75.0,97.99,Normal
23.9,93.39,Danger
78.0,97.88,Normal
109.2,97.16,Warning
81.0,96.81,Normal
129.2,89.65,Danger
113.6,83.29,Danger
113.0,99.29,Warning
21.2,92.4,Danger
56.2,98.91,Warning
66.0,95.18,Normal
91.6,73.59,Danger
55.1,75.85,Danger
20.5,86.65,Danger
110.7,96.38,Warning
81.0,95.12,Normal
86.1,87.99,Danger
62.0,95.3,Normal
53.5,98.18,Warning
24.9,98.17,Danger
51.7,96.22,Warning
54.6,99.03,Warning
104.2,95.57,Warning
24.2,94.56,Danger
57.6,96.92,Warning
161.0,90.52,Danger
96.6,92.9,Warning
150.1,97.93,Danger
77.2,90.91,Warning
42.0,94.51,Danger
88.7,81.09,Danger
74.0,95.68,Normal
52.6,97.23,Warning
27.9,92.95,Danger
82.9,83.95,Danger
62.0,98.77,Normal
81.5,94.39,Warning
87.0,96.44,Normal
168.0,99.08,Danger
37.8,80.68,Danger
105.5,96.07,Warning
176.3,82.39,Danger
94.8,85.4,Danger
53.2,96.92,Warning
80.0,94.11,Warning
46.3,86.33,Danger
21.5,82.87,Danger
175.6,91.63,Danger
58.1,96.61,Warning
60.4,92.09,Warning
81.4,94.32,Warning
58.1,95.21,Warning
132.7,87.94,Danger
67.0,98.43,Normal
47.6,98.84,Danger
73.0,96.19,Normal
167.6,87.17,Danger
76.7,76.86,Danger
84.0,96.13,Normal
117.1,85.47,Danger
69.0,97.57,Normal
66.0,96.11,Normal
48.4,82.61,Danger
51.8,96.84,Warning
52.5,96.01,Warning
90.0,98.41,Normal
105.9,99.22,Warning
58.4,99.51,Warning
113.1,85.29,Danger
68.0,97.48,Normal
174.1,95.13,Danger
54.0,99.53,Warning
61.2,76.74,Danger
82.3,92.84,Warning
96.3,92.76,Warning
58.8,97.4,Warning
30.5,83.37,Danger
66.0,96.65,Normal
58.4,99.76,Warning
97.0,98.52,Normal
117.8,95.9,Warning
92.0,99.59,Normal
152.5,96.32,Danger
60.0,98.94,Normal
111.6,80.23,Danger
33.9,81.78,Danger
56.8,95.75,Warning
116.8,98.63,Warning
153.6,97.99,Danger
36.4,90.55,Danger
82.0,95.77,Normal
97.0,99.26,Normal
115.2,95.57,Warning
77.0,95.17,Normal
86.0,98.49,Normal
107.8,97.41,Warning
103.4,96.09,Warning
40.4,83.36,Danger
63.0,95.83,Normal
106.7,99.04,Warning
41.8,88.89,Danger
52.2,98.51,Warning
117.5,85.9,Danger
86.0,99.93,Normal
53.6,82.02,Danger
34.2,89.78,Danger
53.7,97.23,Warning
102.0,98.96,Warning
99.6,94.88,Warning
82.0,97.71,Normal
73.5,94.5,Warning
62.0,96.56,Normal
177.1,84.45,Danger
110.3,70.3,Danger
97.7,90.03,Warning
159.9,91.8,Danger
82.0,95.61,Normal
77.0,96.19,Normal
149.5,86.5,Danger
61.5,93.55,Warning
30.7,89.44,Danger
36.1,82.85,Danger
116.0,95.5,Warning
65.0,95.28,Normal
47.1,99.15,Danger
90.0,99.0,Normal
70.0,97.58,Normal
73.0,95.87,Normal
44.5,90.69,Danger
96.0,97.16,Normal
71.5,74.5,Danger
149.6,98.45,Danger
31.8,94.58,Danger
93.0,96.24,Normal
71.0,98.18,Normal
123.5,88.61,Danger
69.0,96.47,Normal
92.0,96.37,Normal
85.0,96.28,Normal
90.1,94.42,Warning
27.0,99.68,Danger
82.0,97.18,Normal
56.0,99.04,Warning
112.2,95.76,Warning
54.8,96.62,Warning
54.6,99.59,Warning
52.6,80.52,Danger
57.2,96.71,Warning
68.0,99.91,Normal
91.5,87.15,Danger
67.0,99.94,Normal
104.9,96.51,Warning
72.0,97.28,Normal
106.5,97.88,Warning
40.7,89.54,Danger
28.1,89.1,Danger
61.0,96.76,Normal
85.0,97.11,Normal
23.4,97.1,Danger
26.7,92.45,Danger
53.1,97.49,Warning
63.0,99.09,Normal
87.0,97.64,Normal
59.8,71.85,Danger
106.1,95.78,Warning
76.0,96.72,Normal
170.0,84.42,Danger
74.0,95.47,Normal
95.2,81.92,Danger
63.0,97.24,Normal
55.4,95.88,Warning
99.1,92.05,Warning
49.0,83.12,Danger
85.0,98.08,Normal
79.0,96.5,Normal
55.3,96.46,Warning
87.0,95.13,Normal
79.4,90.58,Warning
74.0,99.06,Normal
68.0,99.78,Normal
95.0,89.53,Danger
72.0,96.83,Normal
54.9,98.76,Warning
51.8,79.22,Danger
70.0,95.1,Normal
80.4,90.73,Warning
73.0,99.65,Normal
20.1,90.23,Danger
88.0,96.75,Normal
137.3,83.71,Danger
166.0,94.47,Danger
48.1,86.63,Danger
116.7,95.37,Warning
111.6,98.06,Warning
63.1,93.92,Warning
36.1,88.46,Danger
128.2,83.25,Danger
31.6,94.43,Danger
84.0,99.88,Normal
125.3,89.46,Danger
150.3,93.16,Danger
45.4,82.83,Danger
117.1,98.65,Warning
81.0,98.12,Normal
87.3,87.53,Danger
85.0,97.9,Normal
118.6,97.63,Warning
72.0,97.31,Normal
48.1,82.78,Danger
64.0,97.1,Normal
93.0,98.32,Normal
159.9,97.69,Danger
95.0,99.91,Normal
84.0,97.44,Normal
103.9,98.95,Warning
64.0,87.61,Danger
53.4,99.67,Warning
114.9,97.35,Warning
57.4,95.51,Warning
55.1,97.0,Warning
88.2,92.11,Warning
91.0,99.45,Normal
68.0,98.55,Normal
118.7,95.25,Warning
112.4,99.33,Warning
52.5,97.66,Warning
95.4,92.59,Warning
111.7,95.95,Warning
28.6,87.46,Danger
179.4,92.17,Danger
164.0,81.49,Danger
98.0,97.76,Normal
90.4,93.46,Warning
178.3,92.36,Danger
63.0,95.33,Normal
27.9,85.31,Danger
88.0,99.79,Normal
57.2,99.57,Warning
148.2,97.22,Danger
172.7,88.12,Danger
62.0,76.0,Danger
87.0,97.64,Normal
64.0,95.82,Normal
80.0,95.8,Normal
119.2,85.38,Danger
92.0,96.29,Normal
88.0,97.37,Normal
157.0,97.53,Danger
95.0,97.63,Normal
106.5,98.71,Warning
55.4,99.31,Warning
79.0,99.15,Normal
74.0,96.59,Normal
107.3,97.39,Warning
83.0,96.86,Normal
95.0,97.7,Normal
24.9,94.82,Danger
104.3,99.41,Warning
78.0,97.34,Normal
129.2,85.88,Danger
114.0,95.54,Warning
82.0,98.24,Normal
105.6,98.46,Warning
106.5,95.99,Warning
76.0,99.21,Normal
157.1,84.84,Danger
31.8,83.02,Danger
52.9,96.16,Warning
113.7,96.83,Warning
172.0,80.71,Danger
75.0,96.46,Normal
111.0,97.11,Warning
88.0,95.6,Normal
156.1,83.93,Danger
86.0,99.42,Normal
84.0,97.91,Normal
98.0,98.43,Normal
62.8,90.5,Warning
92.0,97.21,Normal
69.0,95.64,Normal
127.0,93.37,Danger
162.6,89.59,Danger
61.0,97.29,Normal
81.0,96.34,Normal
169.8,95.62,Danger
40.2,83.3,Danger
92.0,96.87,Normal
134.2,88.91,Danger
75.7,85.16,Danger
116.9,96.59,Warning
62.0,99.32,Normal
63.0,96.3,Normal
75.0,95.69,Normal
60.0,95.65,Normal
113.3,99.47,Warning
71.0,96.1,Normal
108.3,98.18,Warning
75.2,93.02,Warning
26.3,95.6,Danger
174.2,83.39,Danger
70.0,96.33,Normal
127.1,86.33,Danger
70.0,97.73,Normal
109.3,98.15,Warning
55.4,95.16,Warning
92.0,95.79,Normal
113.1,99.74,Warning
108.2,96.17,Warning
147.8,95.19,Danger
159.9,96.12,Danger
79.0,99.22,Normal
82.0,95.62,Normal
129.2,72.89,Danger
94.0,96.23,Normal
101.2,99.54,Warning
96.0,95.94,Normal
72.0,99.28,Normal
74.8,90.44,Warning
172.8,95.21,Danger
93.8,90.99,Warning
62.0,97.46,Normal
